COD_PERSONOR|COD_PERSONDE|IDW_CANAL|COD_TRANSAC|FEC_OPER|HMS_OPER|IMP_IMPOPER
28347626||14|FN8A|01/09/2019|231356|5
25175758||14|FN50|01/09/2019|183410|100
28177859||14|FN77|01/09/2019|183312|189
20194057||14|FN51|01/09/2019|183731|500
27331249||14|FN51|01/09/2019|183710|137.5
20206301||14|FN51|01/09/2019|183713|118.1
21102953||14|FN51|01/09/2019|183345|1000
25895502||14|FN77|01/09/2019|183705|467.5
26229184||14|FEM1|01/09/2019|152242|100
23514175||14|FN51|01/09/2019|151853|420
24460623||14|FN51|01/09/2019|152257|400
22497716||14|FN51|01/09/2019|182530|12.5
25399165||14|FN77|01/09/2019|151831|49.9
23601535||14|FEM1|01/09/2019|152412|200
21884943||14|FN50|01/09/2019|151947|40
27212546||14|FEM7|01/09/2019|152238|220
24553797||14|FN77|01/09/2019|182713|647
26675450||14|FN51|01/09/2019|152213|200
25522494||14|FN77|01/09/2019|182824|20
22474571||14|FN51|01/09/2019|182939|2000
26633585||14|FN51|01/09/2019|182428|332
27690158||14|FX70|01/09/2019|182540|296
23514175||14|FN51|01/09/2019|151956|200
27273453||14|FN8A|01/09/2019|182755|5
24069556||14|FN51|01/09/2019|183029|60
21328606||14|FN77|01/09/2019|182608|536
24418949||14|FN50|01/09/2019|183001|250
21615243||14|FN85|01/09/2019|151557|38.35
27741932||14|FN8A|01/09/2019|183104|5
20844635||14|FN85|01/09/2019|183055|31.33
23514175||14|FN50|01/09/2019|150947|20
23514175||14|FN51|01/09/2019|151628|120
24312922||14|FN51|01/09/2019|182104|400
25415163||14|FN50|01/09/2019|151103|100
06306616||14|FN77|01/09/2019|151441|868.5
23604437||14|FN51|01/09/2019|181854|191.5
26540033||14|FN8A|01/09/2019|151635|5
21693584||14|FEM1|01/09/2019|151018|80
28197769||14|FN51|01/09/2019|182046|1
22227215||14|FN77|01/09/2019|182345|258.5
27690158||14|FN83|01/09/2019|181757|25.9
21203427||14|FN77|01/09/2019|150712|500
23193556||14|FN8A|01/09/2019|182126|20
24479914||14|FN51|01/09/2019|181851|100
20819222||14|FN77|01/09/2019|150457|230
23168521||14|FN51|01/09/2019|182313|120
28197769||14|FN51|01/09/2019|181845|50
22260266||14|FN51|01/09/2019|181932|1000
22249099||14|FN77|01/09/2019|182134|830.7
25059727||14|FN8A|01/09/2019|184142|10
21819652||14|FN51|01/09/2019|184139|290
21178130||14|FEM1|01/09/2019|150458|200
27816086||14|FN51|01/09/2019|184311|16
26263162||14|FEM7|01/09/2019|184119|180
27891473||14|FN51|01/09/2019|184049|115
24506905||14|FN8A|01/09/2019|150519|5
21646529||14|FN85|01/09/2019|150342|37.73
23307241||15|MP7A|01/09/2019|150820|600
22615666||14|FN51|01/09/2019|150353|2250
27679640||14|FN8A|01/09/2019|183902|10
21090844||15|BQ15|01/09/2019|183837|250
27797758||14|FN77|01/09/2019|184056|254.24
24311433||15|BQ13|01/09/2019|184326|800
28087094||14|FN8A|01/09/2019|212157|5
25800814||14|FN77|01/09/2019|212204|350.1
21090844||15|BQ15|01/09/2019|153050|400
24740550||14|FN51|01/09/2019|153134|430
14789880||14|FN77|01/09/2019|212010|168.34
21872576||14|FN8A|01/09/2019|212337|7
21043322||14|FN8A|01/09/2019|212556|5
11124933||14|FN77|01/09/2019|211851|4.7
21203427||14|FN77|01/09/2019|152630|190
24112147||14|FN9A|01/09/2019|200302|5
11124933||14|FN77|01/09/2019|212037|51.5
27335760||14|FN51|01/09/2019|200405|700
27335760||14|FN51|01/09/2019|200303|1000
23428140||14|FN51|01/09/2019|152924|100
26574139||14|FN77|01/09/2019|152711|28.81
24231898||14|FN8A|01/09/2019|200545|5
27183540||14|FN51|01/09/2019|153054|10
26308787||14|FN51|01/09/2019|195953|150
20305070||14|FN77|01/09/2019|212511|260
22373058||14|FN50|01/09/2019|212058|1404
25420304||14|FN85|01/09/2019|200450|6
27913906||14|FN51|01/09/2019|154802|1200
27212017||14|FN85|01/09/2019|200527|56.37
22405765||14|FN9A|01/09/2019|152857|10
23092743||14|FN8A|01/09/2019|154922|5
23969854||14|FN51|01/09/2019|200555|500
25884233||14|FN51|01/09/2019|154536|55
23435639||14|FN51|01/09/2019|212639|50
22826638||14|FN77|01/09/2019|200338|179.8
23406864||14|FN51|01/09/2019|200559|40
26874097||14|FN77|01/09/2019|200504|85
24907255||14|FN51|01/09/2019|154306|50
26328875||14|FN51|01/09/2019|154650|160
25884233||14|FN51|01/09/2019|154439|55
24154313|25786898|18|KP70|01/09/2019|074806|447.92
21809223|25488154|18|KP70|01/09/2019|101825|610
28011937|28240035|18|KP70|01/09/2019|194926|681.49
26186054|27902346|18|KP70|01/09/2019|225944|1516.41
26000937|26797382|18|KP70|01/09/2019|114335|1397.38
27698862|26505218|18|KP70|01/09/2019|084813|901.41
26955292|27934954|18|KP75|01/09/2019|221437|500
21107442|26270150|18|KP80|01/09/2019|102323|1265
26186054|27077573|18|KP70|01/09/2019|225943|1676.37
26186054|27077564|18|KP70|01/09/2019|225943|1803.51
21664564|28300371|18|KP70|01/09/2019|102825|970.5
26186054|27763349|18|KP70|01/09/2019|225944|1669.63
27826931|28014673|18|KP70|01/09/2019|160901|280
27698862|27014694|18|KP70|01/09/2019|084814|823.91
23619706|26540118|18|KP80|01/09/2019|110330|1975
26987147|26976083|18|KP70|01/09/2019|114834|890
24814718|25941037|18|KP70|01/09/2019|101827|950
21107442|25963125|18|KP80|01/09/2019|102324|1937
26955292|25964420|18|KP75|01/09/2019|221437|530
26186054|27844707|18|KP70|01/09/2019|225944|229.5
20303958|27396154|18|KP70|01/09/2019|103324|1200
23619706|27142280|18|KP80|01/09/2019|110330|1030
21476574|26281473|18|KP70|01/09/2019|121336|958.41
26466263|26409695|18|KP70|01/09/2019|163904|438
26982174|25970642|18|KP70|01/09/2019|220439|221.63
24154313|25970742|18|KP70|01/09/2019|074807|445.01
24154313|25972448|18|KP70|01/09/2019|074807|445.01
24154313|25972486|18|KP70|01/09/2019|074807|404.55
20535002|25972848|18|KP70|01/09/2019|144356|335.12
24814718|25975099|18|KP70|01/09/2019|101829|950
21774237|26005135|18|KP50|01/09/2019|001240|250
21774237|26005135|18|KP50|01/09/2019|005744|80
26000937|26006494|18|KP70|01/09/2019|114335|1398.18
25655692|26009178|18|KP70|01/09/2019|194422|500
20535002|28279976|18|KP70|01/09/2019|144355|622.55
25298603|26079281|18|KP70|01/09/2019|090816|407.99
26982174|26013644|18|KP70|01/09/2019|220439|402.67
23913065|26017967|18|KP70|01/09/2019|230444|1716.76
24630468|26029905|18|KP70|01/09/2019|131846|625
26706799|26032536|18|KP70|01/09/2019|232444|1105.87
26548087|26035307|18|KP70|01/09/2019|110830|463.93
27571337|26039769|18|KP70|01/09/2019|121337|809.1
27556491|26045215|18|KP70|01/09/2019|204431|1327.05
27191506|26055761|18|KP70|01/09/2019|211935|2206.14
25291127|27612066|18|KP70|01/09/2019|130843|415.34
22505535|26865190|18|KP70|01/09/2019|155401|443.67
20273683|26071046|18|KP70|01/09/2019|035419|430.94
25643122|26077309|18|KP70|01/09/2019|195925|1137.75
25237109|26083735|18|KP70|01/09/2019|161904|3085.77
23475525|26092268|18|KP70|01/09/2019|095322|500
22505535|27539695|18|KP70|01/09/2019|155401|440.05
26548087|26117833|18|KP70|01/09/2019|105328|581.48
24937758|26127108|18|KP80|01/09/2019|223440|513.4
26265969|26144834|18|KP50|01/09/2019|160900|698
21107442|26151135|18|KP80|01/09/2019|102324|4048
25901878|27373876|18|KP70|01/09/2019|114834|495.49
24020319|26403444|18|KP80|01/09/2019|231444|890.49
22505535|25987535|18|KP70|01/09/2019|155401|1094.1
24217576|24987394|18|KP70|01/09/2019|143856|1387.5
24937758|24375501|18|KP70|01/09/2019|224940|1400
28293448|24010971|18|KP70|01/09/2019|090316|893.25
25626750|25540509|18|KP70|01/09/2019|094823|722
20535002|25247583|18|KP75|01/09/2019|144855|1350.72
23747038|25796258|18|KP80|01/09/2019|093819|535
27882942|24059624|18|KP70|01/09/2019|001740|156.23
20535002|26310061|18|KP70|01/09/2019|145855|2273.72
21809223|24311420|18|KP70|01/09/2019|101825|415
26548087|27790738|18|KP70|01/09/2019|105328|1555.45
24630468|24690007|18|KP70|01/09/2019|131845|877.2
27882942|26327630|18|KP70|01/09/2019|001742|2638.67
24699790|26496414|18|KP70|01/09/2019|122841|500
26466263|27197012|18|KP70|01/09/2019|163904|359.44
26000937|25104267|18|KP70|01/09/2019|114335|1397.38
26017740|28174284|18|KP70|01/09/2019|150358|739.83
27571337|26629184|18|KP80|01/09/2019|121336|658.5
26369587|25548909|18|KP70|01/09/2019|215435|218.55
25993829|25214918|18|KP70|01/09/2019|204431|378.51
26565316|24516445|18|KP70|01/09/2019|155901|1200
21664564|24667609|18|KP70|01/09/2019|102824|2462.04
27882942|24060982|18|KP80|01/09/2019|001741|500
24154313|27377933|18|KP70|01/09/2019|074806|407.2
23135431|24003090|18|KP70|01/09/2019|114336|2365
26548087|26680480|18|KP70|01/09/2019|105328|645.48
23037202|28261910|18|KP70|01/09/2019|184919|447.84
25626750|28267342|18|KP70|01/09/2019|094824|450
27868827|28069415|18|KP70|01/09/2019|101826|1250
26548087|27537297|18|KP70|01/09/2019|110830|949.31
21300420|25557663|18|KP70|01/09/2019|052800|1511.06
24699790|26822914|18|KP70|01/09/2019|121840|735
25839976|26262860|18|KP70|01/09/2019|093822|980.45
24630468|26101797|18|KP70|01/09/2019|194422|736
22731037|26082158|18|KP80|01/09/2019|205431|1456
26706799|28361883|18|KP70|01/09/2019|232444|539.9
26058167|25582908|18|KP70|01/09/2019|170907|1200
24814718|26776861|18|KP70|01/09/2019|101827|950
26548087|26156336|18|KP70|01/09/2019|111329|949.31
25626750|25098870|18|KP70|01/09/2019|094823|550
25237109|25825561|18|KP70|01/09/2019|161904|1646.91
25971375|26895477|18|KP70|01/09/2019|194925|515.5
21306352|25520268|18|KP70|01/09/2019|104328|435
21306352|25520759|18|KP70|01/09/2019|104327|220.78
23218867|24819993|18|KP70|01/09/2019|092819|50
22598606|28084983|18|KP70|01/09/2019|140852|1000
22933341|28261901|18|KP70|01/09/2019|190919|407.98
22505535|25573706|18|KP70|01/09/2019|155401|459.84
26548087|27321069|18|KP70|01/09/2019|105328|483.29
23037202|28261911|18|KP70|01/09/2019|184919|445.01
27571337|27763712|18|KP80|01/09/2019|121336|633
24699790|26559039|18|KP70|01/09/2019|122841|750
25564085|27936418|18|KP70|01/09/2019|162904|900
26466263|27042059|18|KP70|01/09/2019|163904|464.79
26596331|28187382|18|KP70|01/09/2019|064803|1520
26596331|28187382|18|KP70|01/09/2019|070804|2700
26596331|28187382|18|KP70|01/09/2019|075809|700
20535002|27326498|18|KP70|01/09/2019|144355|387.4
20273683|26165370|18|KP70|01/09/2019|035417|837.67
26548087|26174506|18|KP70|01/09/2019|110830|509.25
27826396|26190799|18|KP70|01/09/2019|083813|250
26000937|26196093|18|KP70|01/09/2019|114335|1381.96
24624699|26391927|18|KP80|01/09/2019|174410|4725
21306352|26203966|18|KP70|01/09/2019|104328|220.88
24699790|26224564|18|KP70|01/09/2019|122842|650
21306352|26224570|18|KP70|01/09/2019|104328|239.76
24814718|26230226|18|KP70|01/09/2019|101828|867.73
24814718|26232258|18|KP70|01/09/2019|101827|867.92
27571337|27668819|18|KP70|01/09/2019|121337|1773
27698862|27779109|18|KP70|01/09/2019|084814|958.38
23192540|26259738|18|KP70|01/09/2019|114334|1011
24814718|28249925|18|KP70|01/09/2019|101826|945.04
26466263|28133118|18|KP70|01/09/2019|163905|344.1
25993829|26375286|18|KP70|01/09/2019|204431|555
26565316|26284778|18|KP70|01/09/2019|152358|906
20879667|26285809|18|KP70|01/09/2019|142852|860.5
21664564|26294272|18|KP70|01/09/2019|102825|1063.8
26527046|26296846|18|KP70|01/09/2019|020006|482.39
24630468|26309918|18|KP70|01/09/2019|131846|398.21
25039466|26313819|18|KP70|01/09/2019|222940|1452.02
25309635|26314387|18|KP70|01/09/2019|111830|463.76
24699790|26315329|18|KP70|01/09/2019|122841|700
26080661|26511530|18|KP70|01/09/2019|103324|1222.42
27774044|27370404|18|KP75|01/09/2019|211936|390.06
26017740||18|KP70|01/09/2019|145856|746.5
26466263|27042056|18|KP70|01/09/2019|163904|355.91
27947349|26505667|18|KP70|01/09/2019|203932|646.5
22505535|26342278|18|KP70|01/09/2019|155401|375.1
27456008|26366029|18|KP70|01/09/2019|103325|619.55
12961456|26372332|18|KP80|01/09/2019|093319|810
23218867|26387009|18|KP70|01/09/2019|092819|45
21044434|26387785|18|KP70|01/09/2019|190419|1319.42
28186725|26397865|18|KP80|01/09/2019|110330|115
20273683|26401701|18|KP70|01/09/2019|035418|682.08
26466263|26414602|18|KP70|01/09/2019|163904|425.01
21774237|26415187|18|KP70|01/09/2019|012749|950
21778166|27374173|18|KP70|01/09/2019|094822|415
27566089|27299139|18|KP70|01/09/2019|191921|1238.58
28121612|28251386|18|KP70|01/09/2019|163405|1044
24699790|26425779|18|KP70|01/09/2019|122841|709
08669945||18|KP80|01/09/2019|133346|1200
21664564||18|KP80|01/09/2019|110830|760
21664564||18|KP80|01/09/2019|110830|666.7
21222724||18|KP70|01/09/2019|093819|5491.45
21222724||18|KP70|01/09/2019|093819|7914.05
20535002||18|KP70|01/09/2019|143353|769.92
20535002||18|KP70|01/09/2019|144356|872.71
20535002||18|KP70|01/09/2019|144356|488.8
20535002||18|KP70|01/09/2019|145855|683.3
21743531||18|KP70|01/09/2019|122339|14500
21743531||18|KP70|01/09/2019|122339|18400
21743531||18|KP70|01/09/2019|122339|17000
21743531||18|KP70|01/09/2019|122339|14500
21743531||18|KP70|01/09/2019|122339|11980
20273683||18|KP70|01/09/2019|035419|746.75
21999251||18|KP75|01/09/2019|020006|2400
24028606||18|KP80|01/09/2019|025251|1280
24028606||18|KP80|01/09/2019|025252|345
26565316||18|KP70|01/09/2019|152358|606.9
26565316||18|KP70|01/09/2019|152358|240
26565316||18|KP70|01/09/2019|155901|1200
26565316||18|KP70|01/09/2019|155901|1240
23913065||18|KP70|01/09/2019|230444|5200.31
23913065||18|KP70|01/09/2019|230444|3015.58
23913065||18|KP70|01/09/2019|230444|9284.57
23913065||18|KP70|01/09/2019|231444|21981.16
27104022||18|KP80|01/09/2019|233946|1380
23979486||18|KP75|01/09/2019|153902|530.5
24681806||18|KP70|01/09/2019|093820|866.61
24681806||18|KP80|01/09/2019|105828|1160
26142556||18|KP70|01/09/2019|093821|725
26142556||18|KP70|01/09/2019|093821|725
27833743||18|KP70|01/09/2019|114335|795.98
24883078||18|KP70|01/09/2019|142352|3000
25039466||18|KP70|01/09/2019|222940|1305
26522087||18|KP80|01/09/2019|184416|1954.54
26522087||18|KP80|01/09/2019|184416|435
25343185||18|KP80|01/09/2019|005245|345
25343185||18|KP75|01/09/2019|015248|401.2
25716395||18|KP70|01/09/2019|100321|2569.95
25841013||18|KP70|01/09/2019|214434|1847.58
25894266||18|KP80|01/09/2019|162404|3260
25894266||18|KP80|01/09/2019|162404|3680
25901878||18|KP70|01/09/2019|114834|1476.83
25901878||18|KP70|01/09/2019|114834|477.52
26017740||18|KP70|01/09/2019|145856|707.33
26017740||18|KP70|01/09/2019|145856|1173.83
26017740||18|KP70|01/09/2019|145856|898.83
26017740||18|KP70|01/09/2019|150359|649
21721060|24411902|18|KP70|01/09/2019|004742|4361.37
25645113|27217689|18|KP75|01/09/2019|163404|1500
23475525|25292302|18|KP70|01/09/2019|095323|1000
27191506|28347021|18|KP70|01/09/2019|211935|2056.33
24624699|25675894|18|KP80|01/09/2019|174410|1200
27946970|26990112|18|KP75|01/09/2019|210432|227.5
27946970|26990112|18|KP75|01/09/2019|210432|1200
27191506|26695436|18|KP70|01/09/2019|211935|1269.4
23633143|27790368|18|KP70|01/09/2019|202427|765.2
27698862|27573565|18|KP70|01/09/2019|084813|623.8
23192540|28217843|18|KP70|01/09/2019|114334|2137.25
27882942|26972004|18|KP80|01/09/2019|001741|762.95
22550782|24475190|18|KP70|01/09/2019|131342|900
12961456|27001982|18|KP80|01/09/2019|093319|2024
27191506|25136851|18|KP70|01/09/2019|211935|1773
26983472|27332240|18|KP70|01/09/2019|172410|600
26955292|24267086|18|KP75|01/09/2019|220438|600
26527046|25343277|18|KP70|01/09/2019|020008|1045.2
25130679|24076720|18|KP80|01/09/2019|192423|1000
24630468|25278153|18|KP70|01/09/2019|131845|899.18
23192540|24813700|18|KP70|01/09/2019|114334|940
25564085|24326833|18|KP70|01/09/2019|162404|1142
21774237|24851131|18|KP70|01/09/2019|012750|930
26591130|26102685|18|KP70|01/09/2019|212434|571.01
22598606|25601135|18|KP70|01/09/2019|101322|1000
27882942|26342220|18|KP80|01/09/2019|001741|1195.83
24154313|27239367|18|KP70|01/09/2019|074806|438.27
27774044|25477239|18|KP75|01/09/2019|211936|1450.27
27998724|27881518|18|KP70|01/09/2019|112332|1458.91
21222724|24884048|18|KP70|01/09/2019|093818|611.62
21044434|24345413|18|KP70|01/09/2019|185919|684.02
27882942|27728196|18|KP70|01/09/2019|001742|1082.93
25901878|25727910|18|KP70|01/09/2019|114834|696.4
20535002|24319628|18|KP70|01/09/2019|143352|2405.93
22592424|27662650|18|KP70|01/09/2019|094822|210
24699790|24896377|18|KP70|01/09/2019|122842|650
26017740|25212440|18|KP70|01/09/2019|145856|696.67
20681125|24843090|18|KP70|01/09/2019|105827|208.33
24681806|25776277|18|KP70|01/09/2019|093819|966.92
21306352|25489752|18|KP70|01/09/2019|104328|230.08
26548087|26855076|18|KP70|01/09/2019|105328|511
21222724|25549650|18|KP80|01/09/2019|093819|1495
26142556|26347685|18|KP70|01/09/2019|093820|1080.98
26955292|24245079|18|KP75|01/09/2019|221937|800
26706799|25009126|18|KP70|01/09/2019|232444|677.88
22933341|27767524|18|KP70|01/09/2019|190919|404.1
26186054|28152836|18|KP70|01/09/2019|225944|1469.87
24699790|26158292|18|KP70|01/09/2019|122841|588
26988003|27424025|18|KP70|01/09/2019|124843|400
24699790|26593256|18|KP70|01/09/2019|121840|700
24630468|26427597|18|KP70|01/09/2019|131845|770.1
21306352|26427878|18|KP70|01/09/2019|104328|239.76
21809223|26430695|18|KP70|01/09/2019|101825|450
26548087|26435856|18|KP70|01/09/2019|110830|402.27
27868827|26438466|18|KP70|01/09/2019|101826|480
21107442|26440157|18|KP80|01/09/2019|102324|3045
26017740|26457427|18|KP70|01/09/2019|145856|748.17
13535639|26899978|18|KP70|01/09/2019|114834|890.01
25839976|27888083|18|KP70|01/09/2019|093822|980.83
27566089|27689003|18|KP70|01/09/2019|191921|973.17
24217576|28239156|18|KP70|01/09/2019|143855|1150.11
26548087|26463559|18|KP70|01/09/2019|110830|471.23
21921733|26465542|18|KP80|01/09/2019|203428|20
28121612|26469091|18|KP80|01/09/2019|163405|750
28068835|26471250|18|KP70|01/09/2019|105329|612.16
25047807|26476400|18|KP70|01/09/2019|155901|947.83
23004787|26489848|18|KP50|01/09/2019|201428|230
21809223|26493384|18|KP70|01/09/2019|101825|580
24814718|26494039|18|KP70|01/09/2019|101828|950
27947349|26503905|18|KP70|01/09/2019|203931|465
27698862|26505215|18|KP70|01/09/2019|084814|1293.9
27698862|26505240|18|KP70|01/09/2019|092319|1069.63
27947349|26505510|18|KP70|01/09/2019|203931|465
27947349|26505590|18|KP70|01/09/2019|203931|511.5
24858038|26508656|18|KP80|01/09/2019|090815|720
27826396|26511455|18|KP70|01/09/2019|083813|400
24699790|26542343|18|KP70|01/09/2019|122842|700
25710673|26543984|18|KP70|01/09/2019|222941|960
23192540|26546732|18|KP70|01/09/2019|114334|932
28121612|28241867|18|KP80|01/09/2019|163905|1000
28303612|28326712|18|KP70|01/09/2019|020013|1551.37
28121612|26557898|18|KP80|01/09/2019|163405|930
26527046|26558161|18|KP70|01/09/2019|020006|866.95
26565316|26572124|18|KP70|01/09/2019|155901|1200
23192540|26577567|18|KP70|01/09/2019|114334|585
26142556|26578703|18|KP70|01/09/2019|093821|960
24814718|26582886|18|KP70|01/09/2019|101829|995.92
25039466|26583798|18|KP70|01/09/2019|222940|1477.74
27947349|26586552|18|KP70|01/09/2019|203931|465
26591130|26596591|18|KP70|01/09/2019|212434|787.58
26548087|27614886|18|KP70|01/09/2019|110831|436.97
26565316|26602117|18|KP70|01/09/2019|152358|741
27135406||14|FN51|01/09/2019|195355|100
28361130||14|FN77|01/09/2019|195250|10
27239283||14|FN77|01/09/2019|154627|71.5
27465732||14|FN85|01/09/2019|195513|54.42
26012591||14|FN77|01/09/2019|154256|248.2
26082583||14|FN51|01/09/2019|195251|3000
26564898||14|FN8A|01/09/2019|195338|3
25382829||14|FN77|01/09/2019|195357|27
26012591||14|FN77|01/09/2019|154141|127.1
20689953||14|FN8A|01/09/2019|153439|40
26089669||14|FN51|01/09/2019|195858|90
20663214||14|FN85|01/09/2019|153921|3500
26100556||14|FN77|01/09/2019|153727|59.8
25120471||14|FN77|01/09/2019|195320|10
26793418||14|FN51|01/09/2019|195300|12
27939295||15|RCA4|01/09/2019|153350|31
20689953||14|FN8A|01/09/2019|153615|40
22841989||14|FN51|01/09/2019|153448|700
26554882||14|FN51|01/09/2019|153953|850
22841989||14|FN51|01/09/2019|153715|700
22400798||14|FN9A|01/09/2019|153848|10
27272755||14|FN77|01/09/2019|153614|40
26956521||14|FN77|01/09/2019|195615|10
22838579||14|FN77|01/09/2019|153411|49.9
22315050||14|FN51|01/09/2019|195321|400
21318626||14|FN51|01/09/2019|154029|150
20631537||14|FN50|01/09/2019|200845|1000
23039407||14|FN51|01/09/2019|200704|100
24943015||14|FN50|01/09/2019|154035|20
21558983||15|RCA4|01/09/2019|170509|650.99
11124933||14|FN77|01/09/2019|211251|51.5
27262211||14|FN50|01/09/2019|210932|100
23821125||14|FN9A|01/09/2019|170219|10
22582669||14|FN77|01/09/2019|155036|82.8
11124933||14|FN77|01/09/2019|211144|51.5
22300607||14|FN50|01/09/2019|154938|100
28037905||14|FN77|01/09/2019|211341|112.9
24415266||14|FN77|01/09/2019|170151|139.7
11124933||14|FN77|01/09/2019|211335|51.5
25522494||14|FN8A|01/09/2019|164206|7
24752564||14|FN77|01/09/2019|165058|579.5
24016182||14|FEM7|01/09/2019|165627|20
25822169||14|FN9A|01/09/2019|165655|10
22346925||14|FN77|01/09/2019|221157|1030.5
21178130||14|FEM1|01/09/2019|164317|300
25175758||14|FN8A|01/09/2019|220655|4
27999382||14|FEM1|01/09/2019|165205|140
27248443||14|FN50|01/09/2019|221204|4000
02007304||14|FN77|01/09/2019|164732|37
24054612||15|MP7C|01/09/2019|164653|3000
22346925||14|FN77|01/09/2019|220904|69.89
24752564||14|FN77|01/09/2019|165426|210.8
22667519||14|FN77|01/09/2019|164659|138.5
23602647||14|FN51|01/09/2019|164301|260
24104233||14|FN51|01/09/2019|220643|100
