customer_id|digital_affiliation_type|digital_affiliation_date|online_banking_affiliation_type|online_banking_affiliation_date|sms_affiliation_type|sms_affiliation_date|cutoff_date
67575645|NO|9999-12-31|SI|2016-08-27|NO|9999-12-31|2020-02-28
79675809|SI|2019-02-26|SI|2019-02-26|SI|2019-02-20|2020-02-28
09114644|SI|2018-09-25|SI|2018-09-25|SI|2018-09-25|2020-02-28
41714029|NO|9999-12-31|SI|2016-05-03|NO|9999-12-31|2020-02-28
73314696|NO|9999-12-31|SI|2015-02-05|NO|9999-12-31|2020-02-28
48655370|SI|2018-11-14|SI|2018-11-14|SI|2018-11-14|2020-02-28
68629009|SI|2017-06-01|SI|2016-07-05|SI|2017-06-01|2020-02-28
93026608|NO|9999-12-31|NO|9999-12-31|SI|2017-05-02|2020-02-28
89390430|NO|9999-12-31|SI|2012-12-26|NO|9999-12-31|2020-02-28
66790508|NO|9999-12-31|NO|9999-12-31|SI|2019-07-22|2020-02-28
03223523|SI|2019-10-02|SI|2019-10-02|SI|2019-10-02|2020-02-28
90486243|NO|9999-12-31|SI|2013-03-08|NO|9999-12-31|2020-02-28
53759921|NO|9999-12-31|SI|2013-08-24|NO|9999-12-31|2020-02-28
35735002|NO|9999-12-31|SI|2018-04-02|NO|9999-12-31|2020-02-28
42630584|NO|9999-12-31|NO|9999-12-31|SI|2020-01-11|2020-02-28
87612714|NO|9999-12-31|SI|2018-11-12|NO|9999-12-31|2020-02-28
66160511|NO|9999-12-31|NO|9999-12-31|SI|2019-07-22|2020-02-28
08989862|NO|9999-12-31|SI|2014-10-18|NO|9999-12-31|2020-02-28
22358887|NO|9999-12-31|SI|2017-12-20|NO|9999-12-31|2020-02-28
15854267|NO|9999-12-31|SI|2015-03-24|NO|9999-12-31|2020-02-28
64576770|NO|9999-12-31|SI|2016-02-09|NO|9999-12-31|2020-02-28
24223136|NO|9999-12-31|NO|9999-12-31|SI|2018-05-10|2020-02-28
42923478|NO|9999-12-31|SI|2012-12-18|NO|9999-12-31|2020-02-28
09250173|NO|9999-12-31|SI|2016-05-26|NO|9999-12-31|2020-02-28
16128250|NO|9999-12-31|SI|2013-11-26|NO|9999-12-31|2020-02-28
66988406|SI|2019-05-14|SI|2019-05-14|SI|2019-05-14|2020-02-28
53066353|SI|2016-05-27|SI|2016-05-27|SI|2015-02-09|2020-02-28
17883394|SI|2019-02-08|SI|2019-02-08|SI|2019-02-08|2020-02-28
97012994|SI|2017-09-22|SI|2017-09-22|SI|2017-09-22|2020-02-28
89833668|NO|9999-12-31|SI|2017-07-16|NO|9999-12-31|2020-02-28
75281015|SI|2019-05-01|SI|2019-05-01|SI|2018-10-24|2020-02-28
14454660|NO|9999-12-31|SI|2016-07-11|NO|9999-12-31|2020-02-28
99383058|SI|2017-04-02|SI|2017-04-02|SI|2015-09-26|2020-02-28
07998252|NO|9999-12-31|NO|9999-12-31|SI|2018-12-07|2020-02-28
02052671|NO|9999-12-31|SI|2015-12-16|NO|9999-12-31|2020-02-28
43465175|SI|2019-11-12|SI|2019-11-07|SI|2019-11-12|2020-02-28
95031206|NO|9999-12-31|SI|2013-08-13|NO|9999-12-31|2020-02-28
67754847|SI|2017-06-07|SI|2017-06-07|SI|2017-06-07|2020-02-28
14702035|NO|9999-12-31|NO|9999-12-31|SI|2018-05-30|2020-02-28
91667758|NO|9999-12-31|SI|2014-12-02|NO|9999-12-31|2020-02-28
76990235|NO|9999-12-31|SI|2016-09-18|NO|9999-12-31|2020-02-28
01294721|NO|9999-12-31|SI|2012-12-18|NO|9999-12-31|2020-02-28
20444038|NO|9999-12-31|SI|2015-05-05|NO|9999-12-31|2020-02-28
56923487|SI|2019-07-04|SI|2019-07-04|SI|2019-07-04|2020-02-28
22744198|NO|9999-12-31|SI|2012-11-09|NO|9999-12-31|2020-02-28
41509028|NO|9999-12-31|SI|2016-01-20|NO|9999-12-31|2020-02-28
04745934|SI|2017-02-24|SI|2017-02-24|SI|2017-02-24|2020-02-28
92920729|NO|9999-12-31|SI|2015-02-06|NO|9999-12-31|2020-02-28
06332089|NO|9999-12-31|SI|2017-12-25|NO|9999-12-31|2020-02-28
19980705|SI|2018-11-09|SI|2018-11-09|SI|2018-11-09|2020-02-28
72192581|NO|9999-12-31|SI|2014-06-17|NO|9999-12-31|2020-02-28
19602374|SI|2019-11-07|SI|2014-10-28|SI|2019-11-07|2020-02-28
11755041|NO|9999-12-31|SI|2016-12-10|NO|9999-12-31|2020-02-28
81721844|NO|9999-12-31|NO|9999-12-31|SI|2016-04-29|2020-02-28
03592608|SI|2018-08-16|SI|2018-08-16|SI|2018-08-16|2020-02-28
36587393|SI|2018-11-05|SI|2018-11-05|SI|2018-11-05|2020-02-28
43997742|NO|9999-12-31|SI|2016-08-04|NO|9999-12-31|2020-02-28
28359206|NO|9999-12-31|SI|2015-02-02|NO|9999-12-31|2020-02-28
68177551|SI|2019-02-11|SI|2019-02-11|SI|2019-02-11|2020-02-28
58446543|NO|9999-12-31|SI|2014-05-02|NO|9999-12-31|2020-02-28
01147402|SI|2019-01-25|SI|2019-01-25|SI|2016-07-18|2020-02-28
32892610|SI|2018-09-17|SI|2018-09-17|SI|2018-09-17|2020-02-28
04383059|NO|9999-12-31|SI|2014-11-12|NO|9999-12-31|2020-02-28
31164960|NO|9999-12-31|NO|9999-12-31|SI|2016-08-03|2020-02-28
49968935|SI|2018-08-31|SI|2018-08-31|SI|2018-08-31|2020-02-28
13455198|NO|9999-12-31|NO|9999-12-31|SI|2017-09-09|2020-02-28
59397676|NO|9999-12-31|SI|2013-11-04|NO|9999-12-31|2020-02-28
97424358|SI|2017-02-17|SI|2017-02-17|SI|2017-02-17|2020-02-28
82169726|SI|2020-02-12|SI|2020-02-12|SI|2020-02-12|2020-02-28
67172597|SI|2019-07-15|SI|2019-07-15|SI|2019-07-15|2020-02-28
27528162|NO|9999-12-31|SI|2017-09-09|NO|9999-12-31|2020-02-28
61672662|SI|2018-11-13|SI|2018-11-13|SI|2018-11-13|2020-02-28
54636234|SI|2019-10-14|SI|2019-10-14|SI|2019-10-14|2020-02-28
27208025|NO|9999-12-31|SI|2016-01-01|NO|9999-12-31|2020-02-28
63141577|NO|9999-12-31|SI|2014-10-02|NO|9999-12-31|2020-02-28
99996184|SI|2017-06-15|SI|2014-03-21|SI|2017-06-15|2020-02-28
24332089|NO|9999-12-31|SI|2014-06-17|NO|9999-12-31|2020-02-28
30638033|NO|9999-12-31|SI|2013-05-07|NO|9999-12-31|2020-02-28
53611790|SI|2019-10-16|SI|2019-10-16|SI|2018-11-15|2020-02-28
78627275|NO|9999-12-31|SI|2016-01-02|NO|9999-12-31|2020-02-28
99883587|NO|9999-12-31|SI|2013-02-19|NO|9999-12-31|2020-02-28
79379295|NO|9999-12-31|SI|2013-08-07|NO|9999-12-31|2020-02-28
66716001|NO|9999-12-31|SI|2018-04-23|NO|9999-12-31|2020-02-28
14252397|NO|9999-12-31|SI|2016-09-14|NO|9999-12-31|2020-02-28
70015232|NO|9999-12-31|SI|2018-10-18|NO|9999-12-31|2020-02-28
27331654|NO|9999-12-31|SI|2014-11-19|NO|9999-12-31|2020-02-28
12830610|SI|2016-08-01|SI|2016-08-01|SI|2016-08-01|2020-02-28
91043517|SI|2017-04-02|SI|2017-04-02|SI|2014-01-01|2020-02-28
63439385|SI|2019-04-01|SI|2019-04-01|SI|2019-04-01|2020-02-28
91555925|SI|2019-11-30|SI|2019-11-30|SI|2019-11-30|2020-02-28
83621548|SI|2019-08-28|SI|2019-08-28|SI|2019-08-28|2020-02-28
28693750|SI|2017-04-12|SI|2017-04-12|SI|2017-02-16|2020-02-28
81770078|NO|9999-12-31|SI|2013-01-22|NO|9999-12-31|2020-02-28
20673533|SI|2019-03-01|SI|2019-03-01|SI|2019-03-01|2020-02-28
37984408|NO|9999-12-31|SI|2018-09-04|NO|9999-12-31|2020-02-28
76091665|NO|9999-12-31|SI|2018-08-26|NO|9999-12-31|2020-02-28
23146118|NO|9999-12-31|NO|9999-12-31|SI|2017-04-26|2020-02-28
87886375|NO|9999-12-31|SI|2014-07-14|NO|9999-12-31|2020-02-28
07446189|NO|9999-12-31|NO|9999-12-31|SI|2017-01-14|2020-02-28
77769642|NO|9999-12-31|SI|2016-02-12|NO|9999-12-31|2020-02-28
59555067|NO|9999-12-31|NO|9999-12-31|SI|2013-10-05|2020-02-28
78456455|NO|9999-12-31|SI|2019-10-30|NO|9999-12-31|2020-02-28
84115679|NO|9999-12-31|SI|2011-03-16|NO|9999-12-31|2020-02-28
49632202|NO|9999-12-31|NO|9999-12-31|SI|2016-04-27|2020-02-28
37874272|NO|9999-12-31|SI|2016-05-25|NO|9999-12-31|2020-02-28
65912907|NO|9999-12-31|SI|2016-01-19|NO|9999-12-31|2020-02-28
00034687|NO|9999-12-31|SI|2016-09-25|NO|9999-12-31|2020-02-28
73376077|NO|9999-12-31|SI|2015-11-26|NO|9999-12-31|2020-02-28
69871434|SI|2019-05-15|SI|2019-05-15|SI|2019-05-15|2020-02-28
97940984|NO|9999-12-31|SI|2013-04-05|NO|9999-12-31|2020-02-28
02304140|NO|9999-12-31|NO|9999-12-31|SI|2018-01-30|2020-02-28
29415818|SI|2019-10-25|SI|2019-10-25|SI|2017-05-29|2020-02-28
48616380|NO|9999-12-31|SI|2012-06-20|NO|9999-12-31|2020-02-28
15649896|NO|9999-12-31|SI|2014-04-24|NO|9999-12-31|2020-02-28
90351681|SI|2018-06-13|SI|2018-06-13|SI|2018-06-12|2020-02-28
32075408|NO|9999-12-31|SI|2017-05-30|NO|9999-12-31|2020-02-28
38340990|SI|2019-06-25|SI|2018-06-02|SI|2019-06-25|2020-02-28
74294640|SI|2018-08-02|SI|2018-08-02|SI|2018-08-02|2020-02-28
17183443|NO|9999-12-31|SI|2016-08-30|NO|9999-12-31|2020-02-28
02268110|NO|9999-12-31|SI|2018-03-20|NO|9999-12-31|2020-02-28
46077774|NO|9999-12-31|NO|9999-12-31|SI|2016-11-08|2020-02-28
39517084|NO|9999-12-31|NO|9999-12-31|SI|2016-06-22|2020-02-28
12022710|NO|9999-12-31|SI|2018-12-05|NO|9999-12-31|2020-02-28
86902483|SI|2019-02-28|SI|2019-02-28|SI|2019-02-28|2020-02-28
32549507|SI|2018-12-11|SI|2018-12-11|SI|2018-12-11|2020-02-28
65755229|SI|2017-04-02|SI|2017-04-02|SI|2013-06-07|2020-02-28
11382888|SI|2019-11-11|SI|2019-11-11|SI|2016-04-09|2020-02-28
81438896|NO|9999-12-31|SI|2016-05-24|NO|9999-12-31|2020-02-28
66158250|SI|2017-04-02|SI|2017-04-02|SI|2014-08-29|2020-02-28
08206999|NO|9999-12-31|SI|2016-06-11|NO|9999-12-31|2020-02-28
42118243|SI|2018-12-12|SI|2018-12-12|SI|2016-10-14|2020-02-28
53315447|NO|9999-12-31|SI|2009-06-23|NO|9999-12-31|2020-02-28
60322542|SI|2018-12-08|SI|2016-07-26|SI|2018-12-08|2020-02-28
11130268|SI|2020-02-06|SI|2020-02-06|SI|2020-02-06|2020-02-28
15644787|SI|2017-04-02|SI|2017-04-02|SI|2013-12-26|2020-02-28
62974023|NO|9999-12-31|SI|2015-04-24|NO|9999-12-31|2020-02-28
34502647|NO|9999-12-31|SI|2016-12-27|NO|9999-12-31|2020-02-28
87112961|SI|2019-03-27|SI|2019-03-27|SI|2019-03-27|2020-02-28
88861380|NO|9999-12-31|SI|2016-03-26|NO|9999-12-31|2020-02-28
91456279|NO|9999-12-31|NO|9999-12-31|SI|2019-11-25|2020-02-28
26453073|NO|9999-12-31|SI|2018-10-31|NO|9999-12-31|2020-02-28
32174775|NO|9999-12-31|SI|2019-12-15|NO|9999-12-31|2020-02-28
50491621|NO|9999-12-31|SI|2018-07-27|NO|9999-12-31|2020-02-28
98200974|NO|9999-12-31|NO|9999-12-31|SI|2016-08-31|2020-02-28
17953953|SI|2017-05-31|SI|2016-01-05|SI|2017-05-31|2020-02-28
22253082|NO|9999-12-31|SI|2014-12-29|NO|9999-12-31|2020-02-28
41362053|SI|2018-01-26|SI|2018-01-26|SI|2018-01-26|2020-02-28
71736043|NO|9999-12-31|SI|2019-11-11|NO|9999-12-31|2020-02-28
43852484|NO|9999-12-31|SI|2016-01-15|NO|9999-12-31|2020-02-28
69979970|NO|9999-12-31|SI|2014-11-18|NO|9999-12-31|2020-02-28
30669061|SI|2019-09-05|SI|2019-09-05|SI|2019-09-05|2020-02-28
67670490|SI|2019-05-31|SI|2019-05-31|SI|2019-05-30|2020-02-28
73384171|NO|9999-12-31|SI|2015-07-06|NO|9999-12-31|2020-02-28
45307495|SI|2019-05-20|SI|2019-05-20|SI|2018-06-01|2020-02-28
74240423|SI|2019-05-24|SI|2019-05-24|SI|2019-05-24|2020-02-28
19986660|SI|2019-08-23|SI|2019-08-23|SI|2019-08-23|2020-02-28
80167291|SI|2019-03-04|SI|2019-03-04|SI|2017-11-30|2020-02-28
98979361|SI|2019-04-26|SI|2019-04-26|SI|2019-04-26|2020-02-28
83988235|NO|9999-12-31|SI|2018-01-10|NO|9999-12-31|2020-02-28
26431933|SI|2019-05-25|SI|2017-02-14|SI|2019-05-25|2020-02-28
64459658|SI|2018-10-01|SI|2018-10-01|SI|2018-10-01|2020-02-28
69489848|SI|2019-03-20|SI|2019-03-20|SI|2018-01-29|2020-02-28
33930557|NO|9999-12-31|SI|2016-03-01|NO|9999-12-31|2020-02-28
48375091|NO|9999-12-31|SI|2016-03-01|NO|9999-12-31|2020-02-28
83001492|NO|9999-12-31|SI|2016-01-08|NO|9999-12-31|2020-02-28
96591394|NO|9999-12-31|SI|2018-09-12|NO|9999-12-31|2020-02-28
25203548|NO|9999-12-31|SI|2011-12-13|NO|9999-12-31|2020-02-28
81019167|NO|9999-12-31|SI|2017-10-15|NO|9999-12-31|2020-02-28
88010711|NO|9999-12-31|SI|2015-11-09|NO|9999-12-31|2020-02-28
00844322|NO|9999-12-31|NO|9999-12-31|SI|2018-10-10|2020-02-28
59419153|NO|9999-12-31|SI|2015-01-16|NO|9999-12-31|2020-02-28
40827500|SI|2020-01-03|SI|2020-01-03|SI|2020-01-03|2020-02-28
94700672|SI|2019-12-12|SI|2019-12-12|SI|2018-04-06|2020-02-28
15967190|SI|2019-07-26|SI|2019-07-26|SI|2019-07-26|2020-02-28
42936552|NO|9999-12-31|SI|2015-12-09|NO|9999-12-31|2020-02-28
78177332|SI|2017-07-13|SI|2017-07-13|SI|2017-07-13|2020-02-28
12516860|NO|9999-12-31|SI|2009-10-20|NO|9999-12-31|2020-02-28
80913443|SI|2019-02-28|SI|2019-02-28|SI|2019-02-28|2020-02-28
69558397|NO|9999-12-31|SI|2014-08-11|NO|9999-12-31|2020-02-28
91674130|SI|2018-07-10|SI|2018-07-10|SI|2018-07-10|2020-02-28
53426384|NO|9999-12-31|SI|2016-02-16|NO|9999-12-31|2020-02-28
61858636|NO|9999-12-31|SI|2012-09-04|NO|9999-12-31|2020-02-28
66158604|SI|2017-04-20|SI|2017-04-20|SI|2017-04-20|2020-02-28
79651793|NO|9999-12-31|SI|2013-06-24|NO|9999-12-31|2020-02-28
90759100|NO|9999-12-31|SI|2013-05-14|NO|9999-12-31|2020-02-28
69860672|NO|9999-12-31|SI|2018-04-13|NO|9999-12-31|2020-02-28
55610464|NO|9999-12-31|SI|2015-05-08|NO|9999-12-31|2020-02-28
52621820|SI|2019-10-17|SI|2019-10-17|SI|2019-10-17|2020-02-28
30966688|NO|9999-12-31|SI|2018-07-16|NO|9999-12-31|2020-02-28
92294549|NO|9999-12-31|SI|2014-10-27|NO|9999-12-31|2020-02-28
71605594|NO|9999-12-31|NO|9999-12-31|SI|2019-07-05|2020-02-28
12213280|NO|9999-12-31|SI|2010-05-06|NO|9999-12-31|2020-02-28
39138413|SI|2020-01-14|SI|2020-01-14|SI|2017-12-11|2020-02-28
80516269|NO|9999-12-31|NO|9999-12-31|SI|2019-03-02|2020-02-28
87199191|NO|9999-12-31|SI|2015-08-02|NO|9999-12-31|2020-02-28
04958027|SI|2019-07-01|SI|2019-07-01|SI|2019-07-01|2020-02-28
92763494|SI|2019-08-01|SI|2019-08-01|SI|2019-08-01|2020-02-28
66288950|SI|2019-12-11|SI|2019-12-11|SI|2019-12-11|2020-02-28
77413849|NO|9999-12-31|SI|2018-11-06|NO|9999-12-31|2020-02-28
79979607|NO|9999-12-31|SI|2016-06-10|NO|9999-12-31|2020-02-28
98288885|NO|9999-12-31|SI|2014-08-29|NO|9999-12-31|2020-02-28
07486190|NO|9999-12-31|SI|2015-02-13|NO|9999-12-31|2020-02-28
01670944|NO|9999-12-31|SI|2016-05-30|NO|9999-12-31|2020-02-28
55381171|SI|2019-05-10|SI|2019-05-10|SI|2019-05-10|2020-02-28
51402143|SI|2017-04-02|SI|2017-04-02|SI|2015-09-04|2020-02-28
75639837|NO|9999-12-31|NO|9999-12-31|SI|2018-07-16|2020-02-28
83834537|NO|9999-12-31|SI|2013-06-01|NO|9999-12-31|2020-02-28
48909493|NO|9999-12-31|SI|2012-09-07|NO|9999-12-31|2020-02-28
53747089|SI|2018-01-05|SI|2018-01-05|SI|2018-01-05|2020-02-28
35870347|NO|9999-12-31|SI|2018-08-24|NO|9999-12-31|2020-02-28
84104611|SI|2019-07-19|SI|2019-07-19|SI|2019-07-19|2020-02-28
64476455|SI|2018-02-05|SI|2018-02-05|SI|2016-12-06|2020-02-28
28809979|NO|9999-12-31|SI|2017-01-13|NO|9999-12-31|2020-02-28
53825773|NO|9999-12-31|SI|2015-12-11|NO|9999-12-31|2020-02-28
46972535|SI|2015-11-18|SI|2015-11-18|SI|2015-04-20|2020-02-28
18382738|SI|2020-01-09|SI|2020-01-09|SI|2020-01-09|2020-02-28
04748989|NO|9999-12-31|SI|2019-01-07|NO|9999-12-31|2020-02-28
37209412|SI|2019-07-03|SI|2019-07-03|SI|2016-11-14|2020-02-28
38781608|NO|9999-12-31|SI|2018-09-11|NO|9999-12-31|2020-02-28
29392537|NO|9999-12-31|SI|2014-09-02|NO|9999-12-31|2020-02-28
37661938|SI|2019-05-02|SI|2019-05-02|SI|2019-05-02|2020-02-28
60598462|NO|9999-12-31|SI|2016-09-05|NO|9999-12-31|2020-02-28
36112744|NO|9999-12-31|SI|2018-09-11|NO|9999-12-31|2020-02-28
83927900|SI|2019-08-02|SI|2019-08-02|SI|2019-08-02|2020-02-28
14322295|NO|9999-12-31|SI|2016-06-30|NO|9999-12-31|2020-02-28
57926542|SI|2018-07-20|SI|2018-07-20|SI|2018-06-18|2020-02-28
90413351|NO|9999-12-31|SI|2012-12-07|NO|9999-12-31|2020-02-28
64462105|NO|9999-12-31|SI|2015-08-25|NO|9999-12-31|2020-02-28
62516834|SI|2018-06-11|SI|2018-06-11|SI|2018-06-11|2020-02-28
69525567|SI|2019-10-22|SI|2019-10-22|SI|2017-02-08|2020-02-28
96116964|SI|2016-09-24|SI|2016-09-24|SI|2013-06-24|2020-02-28
90101729|SI|2019-05-29|SI|2019-05-29|SI|2019-05-29|2020-02-28
92902300|NO|9999-12-31|SI|2016-12-26|NO|9999-12-31|2020-02-28
60453115|NO|9999-12-31|SI|2019-05-09|NO|9999-12-31|2020-02-28
11700550|SI|2017-07-31|SI|2017-07-19|SI|2017-07-31|2020-02-28
83917567|SI|2016-11-11|SI|2016-11-11|SI|2014-03-16|2020-02-28
94369626|NO|9999-12-31|SI|2013-03-25|NO|9999-12-31|2020-02-28
74518154|NO|9999-12-31|SI|2019-12-26|NO|9999-12-31|2020-02-28
17561582|SI|2019-02-22|SI|2019-02-22|SI|2019-02-22|2020-02-28
87326545|NO|9999-12-31|SI|2019-04-03|NO|9999-12-31|2020-02-28
39787088|NO|9999-12-31|SI|2013-03-02|NO|9999-12-31|2020-02-28
92531779|NO|9999-12-31|NO|9999-12-31|SI|2018-07-25|2020-02-28
65837478|NO|9999-12-31|NO|9999-12-31|SI|2019-06-27|2020-02-28
47597893|NO|9999-12-31|SI|2010-06-09|NO|9999-12-31|2020-02-28
30678769|NO|9999-12-31|SI|2016-11-28|NO|9999-12-31|2020-02-28
36567940|SI|2016-11-24|SI|2016-11-24|SI|2016-11-24|2020-02-28
04341928|SI|2019-11-05|SI|2019-11-05|SI|2019-11-05|2020-02-28
02295161|SI|2019-03-28|SI|2019-03-28|SI|2019-02-28|2020-02-28
59445982|NO|9999-12-31|SI|2016-07-06|NO|9999-12-31|2020-02-28
10479600|NO|9999-12-31|SI|2016-07-27|NO|9999-12-31|2020-02-28
70809732|NO|9999-12-31|NO|9999-12-31|SI|2016-08-12|2020-02-28
58967526|SI|2019-07-26|SI|2019-07-26|SI|2019-07-26|2020-02-28
65511702|SI|2019-09-10|SI|2019-09-10|SI|2019-09-10|2020-02-28
14439568|SI|2018-11-17|SI|2018-11-17|SI|2016-11-21|2020-02-28
63125334|NO|9999-12-31|NO|9999-12-31|SI|2018-05-15|2020-02-28
93108427|NO|9999-12-31|SI|2014-12-04|NO|9999-12-31|2020-02-28
66430508|NO|9999-12-31|NO|9999-12-31|SI|2017-11-03|2020-02-28
38485149|NO|9999-12-31|SI|2012-05-21|NO|9999-12-31|2020-02-28
91929781|NO|9999-12-31|SI|2012-07-13|NO|9999-12-31|2020-02-28
59502447|SI|2019-05-29|SI|2019-05-29|SI|2017-01-23|2020-02-28
20013256|SI|2017-01-05|SI|2017-01-05|SI|2017-01-05|2020-02-28
67667134|NO|9999-12-31|SI|2017-03-08|NO|9999-12-31|2020-02-28
71872535|NO|9999-12-31|SI|2012-02-04|NO|9999-12-31|2020-02-28
65414020|SI|2018-08-27|SI|2018-08-27|SI|2018-08-27|2020-02-28
90878484|SI|2019-05-15|SI|2019-05-15|SI|2019-05-15|2020-02-28
05664996|NO|9999-12-31|SI|2014-01-29|NO|9999-12-31|2020-02-28
85482516|SI|2018-12-24|SI|2018-12-24|SI|2018-12-24|2020-02-28
08926398|SI|2019-04-15|SI|2019-04-15|SI|2019-04-15|2020-02-28
61317134|NO|9999-12-31|SI|2018-11-25|NO|9999-12-31|2020-02-28
93587905|SI|2019-07-15|SI|2016-08-22|SI|2019-07-15|2020-02-28
86467676|SI|2019-04-26|SI|2019-04-26|SI|2019-04-26|2020-02-28
41818463|SI|2019-09-19|SI|2019-09-19|SI|2019-09-19|2020-02-28
17199011|SI|2016-07-13|SI|2016-07-13|SI|2016-07-13|2020-02-28
30975180|SI|2018-08-05|SI|2018-06-26|SI|2018-08-05|2020-02-28
34146602|NO|9999-12-31|SI|2016-02-19|NO|9999-12-31|2020-02-28
24538664|NO|9999-12-31|SI|2018-04-21|NO|9999-12-31|2020-02-28
87718462|NO|9999-12-31|SI|2014-02-28|NO|9999-12-31|2020-02-28
42609881|SI|2017-07-03|SI|2017-07-03|SI|2017-07-03|2020-02-28
22538863|NO|9999-12-31|SI|2018-05-04|NO|9999-12-31|2020-02-28
45817744|NO|9999-12-31|SI|2015-04-11|NO|9999-12-31|2020-02-28
63720007|SI|2018-08-02|SI|2018-08-02|SI|2018-08-02|2020-02-28
19521984|NO|9999-12-31|SI|2008-01-29|NO|9999-12-31|2020-02-28
58138236|NO|9999-12-31|NO|9999-12-31|SI|2019-03-05|2020-02-28
81952498|SI|2019-05-02|SI|2019-05-02|SI|2019-03-30|2020-02-28
60627945|NO|9999-12-31|SI|2012-03-19|NO|9999-12-31|2020-02-28
38370211|NO|9999-12-31|NO|9999-12-31|SI|2019-10-01|2020-02-28
74988524|NO|9999-12-31|SI|2012-07-05|NO|9999-12-31|2020-02-28
45794208|SI|2018-09-22|SI|2018-09-22|SI|2017-05-03|2020-02-28
48798006|SI|2019-06-15|SI|2019-06-15|SI|2019-04-17|2020-02-28
33240032|NO|9999-12-31|SI|2010-06-25|NO|9999-12-31|2020-02-28
26158506|NO|9999-12-31|SI|2019-02-23|NO|9999-12-31|2020-02-28
63232704|NO|9999-12-31|SI|2017-11-29|NO|9999-12-31|2020-02-28
28119614|SI|2016-09-08|SI|2016-09-08|SI|2016-09-08|2020-02-28
69807158|NO|9999-12-31|SI|2019-05-20|NO|9999-12-31|2020-02-28
61754941|NO|9999-12-31|SI|2015-02-27|NO|9999-12-31|2020-02-28
45681964|NO|9999-12-31|SI|2016-03-11|NO|9999-12-31|2020-02-28
68668265|SI|2017-06-03|SI|2017-05-18|SI|2017-06-03|2020-02-28
98608192|NO|9999-12-31|SI|2016-04-18|NO|9999-12-31|2020-02-28
80658022|NO|9999-12-31|SI|2012-12-14|NO|9999-12-31|2020-02-28
55108813|NO|9999-12-31|SI|2015-10-30|NO|9999-12-31|2020-02-28
28822653|NO|9999-12-31|SI|2017-03-21|NO|9999-12-31|2020-02-28
50267902|NO|9999-12-31|NO|9999-12-31|SI|2017-07-04|2020-02-28
16526494|NO|9999-12-31|SI|2014-08-12|NO|9999-12-31|2020-02-28
18574927|NO|9999-12-31|SI|2015-06-22|NO|9999-12-31|2020-02-28
82974462|NO|9999-12-31|SI|2016-04-04|NO|9999-12-31|2020-02-28
70540840|NO|9999-12-31|SI|2018-04-17|NO|9999-12-31|2020-02-28
30158744|NO|9999-12-31|SI|2019-12-13|NO|9999-12-31|2020-02-28
52307181|SI|2019-04-17|SI|2019-04-17|SI|2019-04-17|2020-02-28
65882389|SI|2018-07-19|SI|2018-07-19|SI|2018-06-27|2020-02-28
92613977|NO|9999-12-31|SI|2019-11-12|NO|9999-12-31|2020-02-28
76196673|NO|9999-12-31|SI|2014-10-10|NO|9999-12-31|2020-02-28
30712563|NO|9999-12-31|SI|2014-12-20|NO|9999-12-31|2020-02-28
16163800|NO|9999-12-31|SI|2016-08-30|NO|9999-12-31|2020-02-28
87538750|NO|9999-12-31|NO|9999-12-31|SI|2017-05-27|2020-02-28
04423834|NO|9999-12-31|SI|2016-03-09|NO|9999-12-31|2020-02-28
39953371|NO|9999-12-31|SI|2019-06-14|NO|9999-12-31|2020-02-28
17286063|NO|9999-12-31|SI|2018-01-14|NO|9999-12-31|2020-02-28
22053250|NO|9999-12-31|SI|2015-05-29|NO|9999-12-31|2020-02-28
88947245|SI|2018-10-04|SI|2018-10-04|SI|2018-02-08|2020-02-28
06974993|SI|2017-04-02|SI|2017-04-02|SI|2015-05-11|2020-02-28
20936246|NO|9999-12-31|NO|9999-12-31|SI|2015-08-20|2020-02-28
39642839|NO|9999-12-31|SI|2018-10-25|NO|9999-12-31|2020-02-28
45297977|NO|9999-12-31|NO|9999-12-31|SI|2017-05-29|2020-02-28
34823883|NO|9999-12-31|SI|2016-03-12|NO|9999-12-31|2020-02-28
68137453|NO|9999-12-31|NO|9999-12-31|SI|2018-03-06|2020-02-28
33912032|NO|9999-12-31|SI|2014-10-15|NO|9999-12-31|2020-02-28
81302286|SI|2019-07-18|SI|2019-07-18|SI|2019-05-18|2020-02-28
55278950|SI|2017-07-31|SI|2017-07-31|SI|2016-09-27|2020-02-28
41125738|SI|2018-09-07|SI|2018-09-07|SI|2018-09-07|2020-02-28
19126859|NO|9999-12-31|SI|2015-10-03|NO|9999-12-31|2020-02-28
18837665|NO|9999-12-31|SI|2017-10-17|NO|9999-12-31|2020-02-28
87066247|SI|2019-01-30|SI|2019-01-30|SI|2019-01-30|2020-02-28
42471412|SI|2016-02-24|SI|2016-02-24|SI|2013-06-06|2020-02-28
45410636|SI|2018-06-27|SI|2018-06-03|SI|2018-06-27|2020-02-28
91772472|SI|2019-03-19|SI|2019-03-19|SI|2019-03-19|2020-02-28
77684889|NO|9999-12-31|SI|2019-08-03|NO|9999-12-31|2020-02-28
13120008|NO|9999-12-31|SI|2014-03-16|NO|9999-12-31|2020-02-28
74198369|NO|9999-12-31|SI|2018-11-14|NO|9999-12-31|2020-02-28
15203051|NO|9999-12-31|SI|2015-01-05|NO|9999-12-31|2020-02-28
